"order_id";"customer_id";"product_id";"category";"brand";"sub_category";"order_date";"quantity";"order_status";"order_channel";"warehouse_id";"payment_method";"gross_revenue";"total_cost";"discount_amount";"net_revenue";"shipping_cost";"reverse_shipping_cost";"total_logistics";"delivery_days";"delivery_status";"payment_fee";"is_returned";"return_reason";"refund_status";"net_profit"
21996;2280;1471;"Fashion";"BrandC";"SubCat-6";"2024-07-19";1;"DELIVERED";"WEB";18;"CARD";884.0;495.0;0.0;884.0;0.0;0.0;0.0;6;"ON_TIME";18.56;0;"No Return";"NA";370.44
5488;6163;1472;"Grocery";"BrandD";"SubCat-7";"2024-06-05";3;"PENDING";"APP";14;"COD";4797.0;2013.0;181.0;4616.0;0.0;0.0;0.0;6;"ON_TIME";167.9;1;"Wrong Item";"Rejected";-2180.9
5488;6163;1472;"Grocery";"BrandD";"SubCat-7";"2024-06-05";3;"PENDING";"APP";14;"COD";4797.0;2013.0;147.0;4650.0;0.0;0.0;0.0;6;"ON_TIME";167.9;1;"Wrong Item";"Rejected";-2180.9
7690;351;1472;"Grocery";"BrandD";"SubCat-7";"2024-05-26";4;"CANCELLED";"WEB";21;"UPI";6396.0;2684.0;218.0;6178.0;0.0;0.0;0.0;6;"ON_TIME";76.75;0;"No Return";"NA";3417.25
13785;2241;1472;"Grocery";"BrandD";"SubCat-7";"2024-01-19";2;"DELIVERED";"WEB";8;"WALLET";3198.0;1342.0;122.0;3076.0;0.0;0.0;0.0;6;"ON_TIME";63.96;0;"No Return";"NA";1670.04
13785;2241;1472;"Grocery";"BrandD";"SubCat-7";"2024-01-19";2;"DELIVERED";"WEB";8;"WALLET";3198.0;1342.0;246.0;2952.0;0.0;0.0;0.0;6;"ON_TIME";63.96;0;"No Return";"NA";1546.04
14052;3241;1472;"Grocery";"BrandD";"SubCat-7";"2024-05-08";1;"CANCELLED";"WEB";14;"UPI";1599.0;671.0;275.0;1324.0;48.0;0.0;48.0;2;"LOST";19.19;0;"No Return";"NA";585.81
14052;3241;1472;"Grocery";"BrandD";"SubCat-7";"2024-05-08";1;"CANCELLED";"WEB";14;"UPI";1599.0;671.0;275.0;1324.0;39.0;0.0;39.0;8;"DELAYED";19.19;0;"No Return";"NA";594.81
14390;498;1472;"Grocery";"BrandD";"SubCat-7";"2024-03-12";3;"PENDING";"WEB";18;"WALLET";4797.0;2013.0;221.0;4576.0;0.0;0.0;0.0;6;"ON_TIME";95.94;0;"No Return";"NA";2467.06
14856;8669;1472;"Grocery";"BrandD";"SubCat-7";"2024-05-26";1;"SHIPPED";"WEB";15;"COD";1599.0;671.0;343.0;1256.0;36.0;0.0;36.0;9;"LOST";55.97;0;"No Return";"NA";493.03
15593;258;1472;"Grocery";"BrandD";"SubCat-7";"2024-09-25";2;"PENDING";"CALL_CENTER";18;"WALLET";3198.0;1342.0;0.0;3198.0;46.0;0.0;46.0;6;"ON_TIME";63.96;1;"Quality Issue";"Processed";-1451.96
17091;5087;1472;"Grocery";"BrandD";"SubCat-7";"2024-11-01";3;"DELIVERED";"CALL_CENTER";13;"CARD";4797.0;2013.0;0.0;4797.0;0.0;0.0;0.0;6;"ON_TIME";100.74;0;"No Return";"NA";2683.26
290;7409;1473;"Fashion";"BrandD";"SubCat-8";"2024-08-09";5;"DELIVERED";"APP";16;"WALLET";5995.0;1265.0;67.0;5928.0;0.0;0.0;0.0;6;"ON_TIME";119.9;0;"No Return";"NA";4543.1
1448;3639;1473;"Fashion";"BrandD";"SubCat-8";"2024-12-12";2;"SHIPPED";"APP";2;"UPI";2398.0;506.0;0.0;2398.0;0.0;0.0;0.0;6;"ON_TIME";28.78;0;"No Return";"NA";1863.22
11646;8767;1473;"Fashion";"BrandD";"SubCat-8";"2024-10-06";4;"DELIVERED";"WEB";21;"COD";4796.0;1012.0;0.0;4796.0;94.0;0.0;94.0;4;"ON_TIME";167.86;0;"No Return";"NA";3522.14
12114;4115;1473;"Fashion";"BrandD";"SubCat-8";"2024-06-23";4;"DELIVERED";"WEB";20;"WALLET";4796.0;1012.0;237.0;4559.0;37.0;0.0;37.0;8;"LOST";95.92;1;"Not Specified";"Processed";-1144.92
12114;4115;1473;"Fashion";"BrandD";"SubCat-8";"2024-06-23";4;"DELIVERED";"WEB";20;"WALLET";4796.0;1012.0;70.0;4726.0;37.0;0.0;37.0;8;"LOST";95.92;1;"Not Specified";"Processed";-1144.92
12385;4043;1473;"Fashion";"BrandD";"SubCat-8";"2024-09-11";2;"PENDING";"APP";7;"CARD";2398.0;506.0;0.0;2398.0;0.0;0.0;0.0;6;"ON_TIME";50.36;0;"No Return";"NA";1841.64
14280;7731;1473;"Fashion";"BrandD";"SubCat-8";"2024-06-01";3;"SHIPPED";"APP";20;"WALLET";3597.0;759.0;196.0;3401.0;115.0;69.0;184.0;11;"LOST";71.94;0;"No Return";"NA";2386.06
15414;2159;1473;"Fashion";"BrandD";"SubCat-8";"2024-05-31";2;"CANCELLED";"CALL_CENTER";18;"WALLET";2398.0;506.0;0.0;2398.0;0.0;0.0;0.0;6;"ON_TIME";47.96;0;"No Return";"NA";1844.04
18431;5783;1473;"Fashion";"BrandD";"SubCat-8";"2024-06-30";2;"CANCELLED";"APP";7;"COD";2398.0;506.0;0.0;2398.0;0.0;0.0;0.0;6;"ON_TIME";83.93;1;"Not Specified";"Processed";-589.93
4330;3367;1474;"Electronics";"BrandA";"SubCat-9";"2024-11-02";5;"PENDING";"WEB";22;"COD";5550.0;890.0;0.0;5550.0;0.0;0.0;0.0;6;"ON_TIME";194.25;1;"Late Delivery";"Processed";-1084.25
5184;675;1474;"Electronics";"BrandA";"SubCat-9";"2024-04-18";5;"CANCELLED";"CALL_CENTER";7;"CARD";5550.0;890.0;0.0;5550.0;0.0;0.0;0.0;6;"ON_TIME";116.55;0;"No Return";"NA";4543.45
9679;8487;1474;"Electronics";"BrandA";"SubCat-9";"2024-06-28";1;"DELIVERED";"CALL_CENTER";22;"WALLET";1110.0;178.0;0.0;1110.0;0.0;0.0;0.0;6;"ON_TIME";22.2;0;"No Return";"NA";909.8
15728;7602;1474;"Electronics";"BrandA";"SubCat-9";"2024-04-22";2;"PENDING";"APP";17;"CARD";2220.0;356.0;0.0;2220.0;0.0;0.0;0.0;6;"ON_TIME";46.62;1;"Customer Changed Mind";"Rejected";-402.62
17443;1454;1474;"Electronics";"BrandA";"SubCat-9";"2024-05-10";1;"DELIVERED";"APP";15;"UPI";1110.0;178.0;230.0;880.0;86.0;0.0;86.0;5;"LOST";13.32;0;"No Return";"NA";602.68
17443;1454;1474;"Electronics";"BrandA";"SubCat-9";"2024-05-10";1;"DELIVERED";"APP";15;"UPI";1110.0;178.0;230.0;880.0;130.0;0.0;130.0;6;"LOST";13.32;0;"No Return";"NA";558.68
17443;1454;1474;"Electronics";"BrandA";"SubCat-9";"2024-05-10";1;"DELIVERED";"APP";15;"UPI";1110.0;178.0;91.0;1019.0;86.0;0.0;86.0;5;"LOST";13.32;0;"No Return";"NA";741.68
17443;1454;1474;"Electronics";"BrandA";"SubCat-9";"2024-05-10";1;"DELIVERED";"APP";15;"UPI";1110.0;178.0;91.0;1019.0;130.0;0.0;130.0;6;"LOST";13.32;0;"No Return";"NA";697.68
21002;8984;1474;"Electronics";"BrandA";"SubCat-9";"2024-04-12";1;"CANCELLED";"WEB";14;"UPI";1110.0;178.0;249.0;861.0;0.0;0.0;0.0;6;"ON_TIME";13.32;1;"Wrong Item";"Processed";-191.32
2629;4753;1477;"Fashion";"BrandC";"SubCat-0";"2024-07-27";1;"CANCELLED";"CALL_CENTER";6;"CARD";1347.0;733.0;0.0;1347.0;84.47;85.0;169.47;3;"LOST";28.29;1;"Not Specified";"Rejected";-930.76
11207;529;1477;"Fashion";"BrandC";"SubCat-0";"2024-06-20";3;"PENDING";"WEB";23;"UPI";4041.0;2199.0;184.0;3857.0;64.0;0.0;64.0;11;"ON_TIME";48.49;0;"No Return";"NA";1545.51
11207;529;1477;"Fashion";"BrandC";"SubCat-0";"2024-06-20";3;"PENDING";"WEB";23;"UPI";4041.0;2199.0;184.0;3857.0;74.0;0.0;74.0;4;"LOST";48.49;0;"No Return";"NA";1535.51
15370;8207;1477;"Fashion";"BrandC";"SubCat-0";"2024-06-01";2;"CANCELLED";"WEB";10;"WALLET";2694.0;1466.0;288.0;2406.0;0.0;0.0;0.0;6;"ON_TIME";53.88;0;"No Return";"NA";886.12
15370;8207;1477;"Fashion";"BrandC";"SubCat-0";"2024-06-01";2;"CANCELLED";"WEB";10;"WALLET";2694.0;1466.0;136.0;2558.0;0.0;0.0;0.0;6;"ON_TIME";53.88;0;"No Return";"NA";1038.12
17232;1724;1477;"Fashion";"BrandC";"SubCat-0";"2024-03-12";2;"PENDING";"WEB";12;"COD";2694.0;1466.0;0.0;2694.0;0.0;0.0;0.0;6;"ON_TIME";94.29;0;"No Return";"NA";1133.71
17658;126;1477;"Fashion";"BrandC";"SubCat-0";"2024-10-03";3;"PENDING";"WEB";10;"UPI";4041.0;2199.0;164.0;3877.0;125.0;0.0;125.0;10;"LOST";48.49;0;"No Return";"NA";1504.51
18208;5763;1477;"Fashion";"BrandC";"SubCat-0";"2024-05-06";5;"PENDING";"WEB";3;"COD";6735.0;3665.0;0.0;6735.0;0.0;0.0;0.0;6;"ON_TIME";235.73;1;"Not Specified";"Rejected";-3900.73
18580;7644;1477;"Fashion";"BrandC";"SubCat-0";"2024-03-03";5;"DELIVERED";"WEB";13;"COD";6735.0;3665.0;6000.0;735.0;118.0;0.0;118.0;7;"LOST";235.73;0;"No Return";"NA";-3283.73
18580;7644;1477;"Fashion";"BrandC";"SubCat-0";"2024-03-03";5;"DELIVERED";"WEB";13;"COD";6735.0;3665.0;99.0;6636.0;118.0;0.0;118.0;7;"LOST";235.73;0;"No Return";"NA";2617.27
18580;7644;1477;"Fashion";"BrandC";"SubCat-0";"2024-03-03";5;"DELIVERED";"WEB";13;"COD";6735.0;3665.0;373.0;6362.0;118.0;0.0;118.0;7;"LOST";235.73;0;"No Return";"NA";2343.27
18580;7644;1477;"Fashion";"BrandC";"SubCat-0";"2024-03-03";5;"DELIVERED";"WEB";13;"COD";6735.0;3665.0;190.0;6545.0;118.0;0.0;118.0;7;"LOST";235.73;0;"No Return";"NA";2526.27
18580;7644;1477;"Fashion";"BrandC";"SubCat-0";"2024-03-03";5;"DELIVERED";"WEB";13;"COD";6735.0;3665.0;226.0;6509.0;118.0;0.0;118.0;7;"LOST";235.73;0;"No Return";"NA";2490.27
20753;6767;1477;"Fashion";"BrandC";"SubCat-0";"2024-04-07";3;"SHIPPED";"WEB";13;"CARD";4041.0;2199.0;0.0;4041.0;62.0;0.0;62.0;7;"DELAYED";84.86;0;"No Return";"NA";1695.14
1132;8503;1478;"Fashion";"BrandC";"SubCat-1";"2024-04-06";3;"CANCELLED";"APP";22;"WALLET";4389.0;2646.0;0.0;4389.0;98.0;0.0;98.0;8;"DELAYED";87.78;1;"Damaged";"Processed";-2831.78
1132;8503;1478;"Fashion";"BrandC";"SubCat-1";"2024-04-06";3;"CANCELLED";"APP";22;"WALLET";4389.0;2646.0;0.0;4389.0;98.0;0.0;98.0;11;"LOST";87.78;1;"Damaged";"Processed";-2831.78
8569;8854;1478;"Fashion";"BrandC";"SubCat-1";"2024-04-26";2;"CANCELLED";"APP";15;"COD";2926.0;1764.0;180.0;2746.0;0.0;0.0;0.0;6;"ON_TIME";102.41;0;"No Return";"NA";879.59
14217;3011;1478;"Fashion";"BrandC";"SubCat-1";"2024-10-08";3;"DELIVERED";"APP";7;"UPI";4389.0;2646.0;186.0;4203.0;0.0;0.0;0.0;6;"ON_TIME";52.67;0;"No Return";"NA";1504.33
14264;4784;1478;"Fashion";"BrandC";"SubCat-1";"2024-06-06";4;"DELIVERED";"WEB";5;"WALLET";5852.0;3528.0;118.0;5734.0;36.0;0.0;36.0;10;"LOST";117.04;0;"No Return";"NA";2052.96
14264;4784;1478;"Fashion";"BrandC";"SubCat-1";"2024-06-06";4;"DELIVERED";"WEB";5;"WALLET";5852.0;3528.0;181.0;5671.0;36.0;0.0;36.0;10;"LOST";117.04;0;"No Return";"NA";1989.96
15281;8383;1478;"Fashion";"BrandC";"SubCat-1";"2024-08-18";4;"DELIVERED";"CALL_CENTER";17;"UPI";5852.0;3528.0;397.0;5455.0;0.0;0.0;0.0;6;"ON_TIME";70.22;0;"No Return";"NA";1856.78
15281;8383;1478;"Fashion";"BrandC";"SubCat-1";"2024-08-18";4;"DELIVERED";"CALL_CENTER";17;"UPI";5852.0;3528.0;201.0;5651.0;0.0;0.0;0.0;6;"ON_TIME";70.22;0;"No Return";"NA";2052.78
15281;8383;1478;"Fashion";"BrandC";"SubCat-1";"2024-08-18";4;"DELIVERED";"CALL_CENTER";17;"UPI";5852.0;3528.0;360.0;5492.0;0.0;0.0;0.0;6;"ON_TIME";70.22;0;"No Return";"NA";1893.78
19393;6027;1478;"Fashion";"BrandC";"SubCat-1";"2024-12-11";5;"DELIVERED";"WEB";1;"CARD";7315.0;4410.0;0.0;7315.0;0.0;0.0;0.0;6;"ON_TIME";153.62;0;"No Return";"NA";2751.38
21583;7066;1478;"Fashion";"BrandC";"SubCat-1";"2024-06-30";3;"SHIPPED";"WEB";8;"COD";4389.0;2646.0;123.0;4266.0;103.0;96.0;199.0;2;"LOST";153.62;0;"No Return";"NA";1267.38
3903;1998;1479;"Grocery";"BrandD";"SubCat-2";"2024-04-27";2;"CANCELLED";"APP";15;"CARD";2220.0;1042.0;0.0;2220.0;0.0;0.0;0.0;6;"ON_TIME";46.62;0;"No Return";"NA";1131.38
4611;4685;1479;"Grocery";"BrandD";"SubCat-2";"2024-01-09";5;"CANCELLED";"WEB";16;"UPI";5550.0;2605.0;0.0;5550.0;0.0;0.0;0.0;6;"ON_TIME";66.6;0;"No Return";"NA";2878.4
11574;5293;1479;"Grocery";"BrandD";"SubCat-2";"2024-04-15";3;"DELIVERED";"CALL_CENTER";10;"WALLET";3330.0;1563.0;0.0;3330.0;88.0;80.0;168.0;8;"DELAYED";66.6;0;"No Return";"NA";1532.4
14273;6290;1479;"Grocery";"BrandD";"SubCat-2";"2024-08-27";3;"SHIPPED";"WEB";22;"UPI";3330.0;1563.0;0.0;3330.0;49.0;0.0;49.0;11;"DELAYED";39.96;0;"No Return";"NA";1678.04
14600;7842;1479;"Grocery";"BrandD";"SubCat-2";"2024-12-26";5;"PENDING";"APP";7;"CARD";5550.0;2605.0;170.0;5380.0;0.0;0.0;0.0;6;"ON_TIME";116.55;0;"No Return";"NA";2658.45
17355;2605;1479;"Grocery";"BrandD";"SubCat-2";"2024-11-14";1;"PENDING";"WEB";19;"UPI";1110.0;521.0;0.0;1110.0;0.0;0.0;0.0;6;"ON_TIME";13.32;0;"No Return";"NA";575.68
18424;8;1479;"Grocery";"BrandD";"SubCat-2";"2024-05-04";3;"DELIVERED";"CALL_CENTER";24;"UPI";3330.0;1563.0;0.0;3330.0;0.0;0.0;0.0;6;"ON_TIME";39.96;0;"No Return";"NA";1727.04
21281;5748;1479;"Grocery";"BrandD";"SubCat-2";"2024-04-05";4;"PENDING";"WEB";9;"COD";4440.0;2084.0;0.0;4440.0;73.0;0.0;73.0;6;"DELAYED";155.4;0;"No Return";"NA";2127.6
1789;1543;1480;"Beauty";"BrandB";"SubCat-3";"2024-09-14";1;"PENDING";"WEB";2;"WALLET";1026.0;636.0;0.0;1026.0;0.0;0.0;0.0;6;"ON_TIME";20.52;0;"No Return";"NA";369.48
4125;6122;1480;"Beauty";"BrandB";"SubCat-3";"2024-11-08";4;"PENDING";"WEB";24;"COD";4104.0;2544.0;0.0;4104.0;85.0;65.0;150.0;1;"DELAYED";143.64;0;"No Return";"NA";1266.36
4778;4589;1480;"Beauty";"BrandB";"SubCat-3";"2024-09-17";1;"DELIVERED";"APP";7;"WALLET";1026.0;636.0;144.0;882.0;0.0;0.0;0.0;6;"ON_TIME";20.52;0;"No Return";"NA";225.48
5935;5779;1480;"Beauty";"BrandB";"SubCat-3";"2024-07-06";1;"PENDING";"WEB";15;"CARD";1026.0;636.0;0.0;1026.0;0.0;0.0;0.0;6;"ON_TIME";21.55;0;"No Return";"NA";368.45
9096;2984;1480;"Beauty";"BrandB";"SubCat-3";"2024-04-02";2;"PENDING";"WEB";5;"WALLET";2052.0;1272.0;65.0;1987.0;0.0;0.0;0.0;6;"ON_TIME";41.04;0;"No Return";"NA";673.96
9367;8184;1480;"Beauty";"BrandB";"SubCat-3";"2024-03-24";5;"PENDING";"WEB";15;"UPI";5130.0;3180.0;0.0;5130.0;0.0;0.0;0.0;6;"ON_TIME";61.56;1;"Customer Changed Mind";"Processed";-3241.56
9919;3425;1480;"Beauty";"BrandB";"SubCat-3";"2024-02-10";3;"PENDING";"WEB";19;"WALLET";3078.0;1908.0;6000.0;-2922.0;76.0;0.0;76.0;6;"LOST";61.56;0;"No Return";"NA";-4967.56
10277;4344;1480;"Beauty";"BrandB";"SubCat-3";"2024-11-06";4;"PENDING";"WEB";10;"WALLET";4104.0;2544.0;0.0;4104.0;0.0;0.0;0.0;6;"ON_TIME";82.08;0;"No Return";"NA";1477.92
15462;6415;1480;"Beauty";"BrandB";"SubCat-3";"2024-09-15";3;"DELIVERED";"APP";15;"WALLET";3078.0;1908.0;0.0;3078.0;0.0;0.0;0.0;6;"ON_TIME";61.56;0;"No Return";"NA";1108.44
15597;5113;1480;"Beauty";"BrandB";"SubCat-3";"2024-10-22";1;"PENDING";"WEB";23;"COD";1026.0;636.0;378.0;648.0;0.0;0.0;0.0;6;"ON_TIME";35.91;0;"No Return";"NA";-23.91
16141;845;1480;"Beauty";"BrandB";"SubCat-3";"2024-01-04";2;"PENDING";"APP";3;"UPI";2052.0;1272.0;129.0;1923.0;96.0;0.0;96.0;4;"ON_TIME";24.62;0;"No Return";"NA";530.38
20017;7675;1480;"Beauty";"BrandB";"SubCat-3";"2024-01-03";1;"PENDING";"APP";7;"WALLET";1026.0;636.0;0.0;1026.0;44.0;73.0;117.0;11;"ON_TIME";20.52;0;"No Return";"NA";252.48
20017;7675;1480;"Beauty";"BrandB";"SubCat-3";"2024-01-03";1;"PENDING";"APP";7;"WALLET";1026.0;636.0;0.0;1026.0;121.0;0.0;121.0;9;"ON_TIME";20.52;0;"No Return";"NA";248.48
2272;7029;1481;"Home";"BrandC";"SubCat-4";"2024-07-27";1;"SHIPPED";"WEB";11;"COD";989.0;266.0;0.0;989.0;72.0;0.0;72.0;7;"ON_TIME";34.62;1;"Late Delivery";"Rejected";-372.62
4481;8335;1481;"Home";"BrandC";"SubCat-4";"2024-01-28";5;"DELIVERED";"APP";11;"UPI";4945.0;1330.0;6000.0;-1055.0;110.0;0.0;110.0;6;"LOST";59.34;0;"No Return";"NA";-2554.34
4481;8335;1481;"Home";"BrandC";"SubCat-4";"2024-01-28";5;"DELIVERED";"APP";11;"UPI";4945.0;1330.0;242.0;4703.0;110.0;0.0;110.0;6;"LOST";59.34;0;"No Return";"NA";3203.66
4916;966;1481;"Home";"BrandC";"SubCat-4";"2024-02-11";3;"DELIVERED";"WEB";21;"COD";2967.0;798.0;336.0;2631.0;0.0;0.0;0.0;6;"ON_TIME";103.85;0;"No Return";"NA";1729.15
4916;966;1481;"Home";"BrandC";"SubCat-4";"2024-02-11";3;"DELIVERED";"WEB";21;"COD";2967.0;798.0;214.0;2753.0;0.0;0.0;0.0;6;"ON_TIME";103.85;0;"No Return";"NA";1851.15
5288;3754;1481;"Home";"BrandC";"SubCat-4";"2024-05-13";3;"SHIPPED";"WEB";2;"COD";2967.0;798.0;329.0;2638.0;0.0;0.0;0.0;6;"ON_TIME";103.85;0;"No Return";"NA";1736.15
7622;3684;1481;"Home";"BrandC";"SubCat-4";"2024-12-23";4;"PENDING";"CALL_CENTER";10;"WALLET";3956.0;1064.0;0.0;3956.0;0.0;0.0;0.0;6;"ON_TIME";79.12;0;"No Return";"NA";2812.88
11848;3329;1481;"Home";"BrandC";"SubCat-4";"2024-09-20";1;"PENDING";"APP";16;"COD";989.0;266.0;0.0;989.0;127.0;0.0;127.0;10;"DELAYED";34.62;0;"No Return";"NA";561.38
13531;6653;1481;"Home";"BrandC";"SubCat-4";"2024-09-16";4;"DELIVERED";"WEB";1;"WALLET";3956.0;1064.0;0.0;3956.0;0.0;0.0;0.0;6;"ON_TIME";79.12;0;"No Return";"NA";2812.88
14468;6964;1481;"Home";"BrandC";"SubCat-4";"2024-10-05";4;"CANCELLED";"WEB";12;"CARD";3956.0;1064.0;0.0;3956.0;0.0;0.0;0.0;6;"ON_TIME";83.08;0;"No Return";"NA";2808.92
19461;2195;1481;"Home";"BrandC";"SubCat-4";"2024-03-05";4;"DELIVERED";"WEB";1;"UPI";3956.0;1064.0;0.0;3956.0;117.0;0.0;117.0;5;"DELAYED";47.47;0;"No Return";"NA";2727.53
19461;2195;1481;"Home";"BrandC";"SubCat-4";"2024-03-05";4;"DELIVERED";"WEB";1;"UPI";3956.0;1064.0;0.0;3956.0;99.0;0.0;99.0;1;"LOST";47.47;0;"No Return";"NA";2745.53
19461;2195;1481;"Home";"BrandC";"SubCat-4";"2024-03-05";4;"DELIVERED";"WEB";1;"UPI";3956.0;1064.0;0.0;3956.0;52.0;0.0;52.0;11;"ON_TIME";47.47;0;"No Return";"NA";2792.53
21009;2757;1481;"Home";"BrandC";"SubCat-4";"2024-04-21";2;"SHIPPED";"CALL_CENTER";2;"CARD";1978.0;532.0;0.0;1978.0;32.0;33.0;65.0;5;"ON_TIME";41.54;0;"No Return";"NA";1339.46
21009;2757;1481;"Home";"BrandC";"SubCat-4";"2024-04-21";2;"SHIPPED";"CALL_CENTER";2;"CARD";1978.0;532.0;0.0;1978.0;139.0;0.0;139.0;6;"ON_TIME";41.54;0;"No Return";"NA";1265.46
1098;8753;1482;"Beauty";"BrandD";"SubCat-5";"2024-09-03";2;"PENDING";"APP";8;"COD";2602.0;1300.0;0.0;2602.0;63.0;0.0;63.0;11;"LOST";91.07;0;"No Return";"NA";1147.93
4823;8800;1482;"Beauty";"BrandD";"SubCat-5";"2024-12-06";5;"PENDING";"CALL_CENTER";22;"CARD";6505.0;3250.0;0.0;6505.0;129.0;87.0;216.0;3;"LOST";136.61;0;"No Return";"NA";2902.39
5135;157;1482;"Beauty";"BrandD";"SubCat-5";"2024-02-14";1;"CANCELLED";"APP";12;"WALLET";1301.0;650.0;0.0;1301.0;135.0;0.0;135.0;8;"DELAYED";26.02;0;"No Return";"NA";489.98
5135;157;1482;"Beauty";"BrandD";"SubCat-5";"2024-02-14";1;"CANCELLED";"APP";12;"WALLET";1301.0;650.0;0.0;1301.0;31.0;0.0;31.0;8;"LOST";26.02;0;"No Return";"NA";593.98
8881;8484;1482;"Beauty";"BrandD";"SubCat-5";"2024-02-19";1;"SHIPPED";"WEB";7;"WALLET";1301.0;650.0;0.0;1301.0;0.0;0.0;0.0;6;"ON_TIME";26.02;0;"No Return";"NA";624.98
10088;6798;1482;"Beauty";"BrandD";"SubCat-5";"2024-06-12";1;"SHIPPED";"APP";18;"UPI";1301.0;650.0;0.0;1301.0;0.0;0.0;0.0;6;"ON_TIME";15.61;0;"No Return";"NA";635.39
12151;5996;1482;"Beauty";"BrandD";"SubCat-5";"2024-02-19";4;"SHIPPED";"APP";18;"CARD";5204.0;2600.0;0.0;5204.0;33.0;0.0;33.0;11;"DELAYED";109.28;0;"No Return";"NA";2461.72
12151;5996;1482;"Beauty";"BrandD";"SubCat-5";"2024-02-19";4;"SHIPPED";"APP";18;"CARD";5204.0;2600.0;0.0;5204.0;129.0;73.0;202.0;1;"DELAYED";109.28;0;"No Return";"NA";2292.72
17963;1632;1482;"Beauty";"BrandD";"SubCat-5";"2024-09-26";4;"PENDING";"WEB";1;"CARD";5204.0;2600.0;0.0;5204.0;0.0;0.0;0.0;6;"ON_TIME";109.28;0;"No Return";"NA";2494.72
18030;4695;1482;"Beauty";"BrandD";"SubCat-5";"2024-06-07";1;"DELIVERED";"CALL_CENTER";5;"CARD";1301.0;650.0;0.0;1301.0;0.0;0.0;0.0;6;"ON_TIME";27.32;0;"No Return";"NA";623.68
18455;3246;1482;"Beauty";"BrandD";"SubCat-5";"2024-05-05";4;"CANCELLED";"APP";14;"CARD";5204.0;2600.0;0.0;5204.0;0.0;0.0;0.0;6;"ON_TIME";109.28;0;"No Return";"NA";2494.72
19442;451;1482;"Beauty";"BrandD";"SubCat-5";"2024-08-26";4;"SHIPPED";"WEB";16;"UPI";5204.0;2600.0;0.0;5204.0;70.0;0.0;70.0;2;"DELAYED";62.45;0;"No Return";"NA";2471.55
19596;8468;1482;"Beauty";"BrandD";"SubCat-5";"2024-05-05";2;"CANCELLED";"WEB";14;"COD";2602.0;1300.0;0.0;2602.0;0.0;0.0;0.0;6;"ON_TIME";91.07;0;"No Return";"NA";1210.93
633;7695;1483;"Electronics";"BrandC";"SubCat-6";"2024-12-21";3;"CANCELLED";"WEB";8;"CARD";2652.0;1428.0;0.0;2652.0;0.0;0.0;0.0;6;"ON_TIME";55.69;1;"Not Specified";"Processed";-1483.69
4726;4519;1483;"Electronics";"BrandC";"SubCat-6";"2024-04-09";4;"PENDING";"WEB";19;"WALLET";3536.0;1904.0;0.0;3536.0;0.0;0.0;0.0;6;"ON_TIME";70.72;0;"No Return";"NA";1561.28
5370;7406;1483;"Electronics";"BrandC";"SubCat-6";"2024-01-27";4;"DELIVERED";"WEB";11;"UPI";3536.0;1904.0;0.0;3536.0;0.0;0.0;0.0;6;"ON_TIME";42.43;0;"No Return";"NA";1589.57
5654;2194;1483;"Electronics";"BrandC";"SubCat-6";"2024-10-06";3;"SHIPPED";"WEB";9;"CARD";2652.0;1428.0;283.0;2369.0;0.0;0.0;0.0;6;"ON_TIME";55.69;1;"Wrong Item";"Processed";-1483.69
5654;2194;1483;"Electronics";"BrandC";"SubCat-6";"2024-10-06";3;"SHIPPED";"WEB";9;"CARD";2652.0;1428.0;283.0;2369.0;0.0;0.0;0.0;6;"ON_TIME";55.69;1;"Customer Changed Mind";"Processed";-1483.69
5654;2194;1483;"Electronics";"BrandC";"SubCat-6";"2024-10-06";3;"SHIPPED";"WEB";9;"CARD";2652.0;1428.0;283.0;2369.0;0.0;0.0;0.0;6;"ON_TIME";55.69;1;"Damaged";"Rejected";-1483.69
8309;7014;1483;"Electronics";"BrandC";"SubCat-6";"2024-06-16";1;"SHIPPED";"APP";23;"WALLET";884.0;476.0;224.0;660.0;0.0;0.0;0.0;6;"ON_TIME";17.68;1;"Damaged";"Processed";-493.68
8309;7014;1483;"Electronics";"BrandC";"SubCat-6";"2024-06-16";1;"SHIPPED";"APP";23;"WALLET";884.0;476.0;380.0;504.0;0.0;0.0;0.0;6;"ON_TIME";17.68;1;"Damaged";"Processed";-493.68
9173;2787;1483;"Electronics";"BrandC";"SubCat-6";"2024-07-20";1;"DELIVERED";"WEB";22;"CARD";884.0;476.0;0.0;884.0;73.0;0.0;73.0;8;"LOST";18.56;0;"No Return";"NA";316.44
11588;5911;1483;"Electronics";"BrandC";"SubCat-6";"2024-01-13";3;"PENDING";"CALL_CENTER";1;"CARD";2652.0;1428.0;0.0;2652.0;0.0;0.0;0.0;6;"ON_TIME";55.69;0;"No Return";"NA";1168.31
12335;6451;1483;"Electronics";"BrandC";"SubCat-6";"2024-02-22";3;"PENDING";"WEB";3;"CARD";2652.0;1428.0;0.0;2652.0;0.0;0.0;0.0;6;"ON_TIME";55.69;0;"No Return";"NA";1168.31
14325;4033;1483;"Electronics";"BrandC";"SubCat-6";"2024-08-15";5;"PENDING";"CALL_CENTER";3;"UPI";4420.0;2380.0;0.0;4420.0;97.0;0.0;97.0;7;"LOST";53.04;0;"No Return";"NA";1889.96
